id,contract_line_number,gen_type,gen_type_capacity
786,3226177a-2bb8-4d21-8d36-0048c11aa57f,gasoline,low
787,387eb1ca-7442-4bc8-a144-13867d103ddd,propane,medium
788,1b9b0140-394b-472f-a2a3-b992dcb12903,propane,large
789,e1b90a31-f4a9-435d-a43d-ec3e1407c861,propane,large
790,b63f2d25-16eb-45e6-8301-b47076ce5264,propane,medium
791,9658c141-d67e-4f9a-9086-e3a2de0839f7,diesel,low
792,f415549f-65ee-414f-b5fd-92531a795529,gasoline,medium
793,3c093638-abc6-4805-86ca-333f91153512,gasoline,large
794,74047029-b77f-41f6-bd4e-5ffa8af6042f,gasoline,large
795,90b7167c-509b-4b23-984c-c65ec03dec64,propane,low
796,43c44878-48bf-455a-8831-09860a461b24,gasoline,medium
797,2de4a484-59fa-4e72-997c-d0454111268f,propane,large
798,7e7cd358-39b4-4188-aaf4-020b93bf2fa4,diesel,large
799,4a1bb80c-141c-4fb3-9fbf-5acf0914d2d2,diesel,low
800,2d12b0cf-f8f7-4eb9-bb3b-771509690fd9,gasoline,large
801,d414204f-8345-4c1c-96da-c1db56ac229b,gasoline,medium
802,a7097f99-ab03-4eae-b888-79626403adad,diesel,medium
803,7c1ea260-d1b6-4a77-9c07-5f4189300458,diesel,large
804,e50df596-9f6b-483e-b90f-e69f61e35dfc,propane,low
805,9b9d0112-3bef-4536-a11f-51de9f2491b6,gasoline,low
806,20c0b12c-9530-41a4-8bf4-3ba2c8ca37d4,diesel,low
807,42321628-44ae-4ca6-9fe9-e81175725788,diesel,low
808,36c463dc-1e84-4381-b9bc-482784640e17,propane,large
809,0abd2e03-8ac8-41c5-bdf6-d82d82786abc,diesel,large
810,de9550e8-40ef-4421-955a-d3145cea8749,gasoline,low
811,f8037a18-298e-42a6-9b55-9af8d5d93be6,gasoline,medium
812,94a9968b-896b-4316-aef6-b91576ae2a84,gasoline,low
813,a452eab8-c588-47b5-a3e6-9f7169cbc1f5,diesel,medium
814,b9b45d1a-15a8-4f5c-8d71-2130b660f1d3,gasoline,medium
815,387385a6-f286-46a9-84dd-f925e82eed17,gasoline,low
816,cf2f67a0-2674-4358-bbd6-59b87baf8c97,diesel,large
817,31d10e7c-1401-4e31-931a-765d84c91fd5,propane,low
818,5d4c9bbd-ef85-482e-ba32-ce2a525f3276,propane,low
819,271bb7e5-a2bd-4cc7-a1f6-d9f3e117e71e,propane,large
820,aaa678ac-f27a-4b05-9319-0b65f5639426,diesel,low
821,fae1066f-e048-4b1a-aa68-bc8c3b90f414,propane,medium
822,de7ade62-09ac-479d-8b7f-1dafed98ba3f,diesel,large
823,ff0ce8d6-5916-4143-aed3-efbbf379da2e,propane,medium
824,45508334-229a-4d6f-8b9c-e30b46f20a52,propane,medium
825,8edcc7fb-4956-4fbe-a88b-3e08c70bcdd4,propane,medium
826,c9a78723-27c5-4383-842c-2177c95fc7e1,diesel,large
827,b5a0e78f-75bd-4d64-9b09-6ec48b064f03,diesel,large
828,5c1e44c4-beaa-4709-a750-5fae4a21397c,diesel,low
829,52dd6e14-1834-4459-82db-46f29d23ee77,gasoline,medium
830,acd1d880-7264-4cdb-a667-923122c54bd6,gasoline,medium
831,06bb753f-d589-4cb8-920d-cf5bccaee455,gasoline,medium
832,68039160-faf5-4824-9d09-068356d83029,diesel,large
833,c1a0289d-cf7f-4bab-ac69-b6707d7e2022,gasoline,large
834,939bcd8a-1d15-4835-9f83-86c947ba9587,propane,medium
835,6320633a-e8db-4594-a79b-cb0ccfe183a1,propane,large
836,115a82ed-e35c-42e1-9f60-f9ed42af4927,gasoline,large
837,77037c17-e76a-40fb-a92c-f75e1a921ed6,diesel,large
838,857fb8b1-9148-414b-bf13-cfe8ed75ddac,diesel,low
839,c65448d6-501f-42da-9887-094a2bededae,propane,large
840,64150522-9c97-41e4-a0f6-aaa51d6a4865,diesel,large
841,80e6f5e8-08dc-4f2e-95f2-3155a4a4c933,propane,large
842,a1775c62-b852-4a4e-8f60-f12635299f62,gasoline,medium
843,954708e7-b9bb-46d5-ab63-291650036be7,propane,low
844,053f16cd-4d12-4c37-a144-8cac3337dd68,propane,low
845,4f08bb30-34cb-4783-831e-9bf9a6c92d22,diesel,low
846,aa61ae89-86e7-4003-b8bf-e8c243a83e0e,propane,large
847,b2d7905f-0789-40ab-92e5-38104531938f,diesel,medium
848,b9bc7fb5-e8e5-4d00-85be-c69fb69b32ec,propane,low
849,b48cb900-6ac6-4bc5-88c0-0e87129a0e02,propane,low
850,8ab11684-7cac-4727-97a1-ad92e16fca76,propane,medium
851,4977a2f9-ac6c-4650-99c1-85bfd2b6a645,gasoline,medium
852,d69b4ddf-8150-4d60-9e36-10e21727e671,propane,low
853,956f01aa-fe14-48eb-9ba5-1e3ea629e8bb,gasoline,large
854,797c116b-9fbc-46b4-9e24-46348332f900,gasoline,medium
855,6a82c206-5eb4-452c-9f96-0e3b29b466e6,gasoline,low
856,028b06d3-b30e-4b34-b71d-4815d63f8933,propane,low
857,65c8f270-6177-48d5-91ef-ff7136484f7b,propane,medium
858,4d78827e-3508-4e87-9cab-51605e91179a,diesel,medium
859,1a265d84-535e-40cd-a02d-a18307bc956f,propane,large
860,45f6a616-8c15-4668-b3ac-0c4db5eb3e9a,diesel,medium
861,ebe9d994-7e3f-49ff-9fb6-1768020653a4,diesel,medium
862,dac90df3-5dc9-4599-a9ba-ffdcbb86afec,propane,large
863,0479510e-c8df-4b84-94fc-70b7a244a733,gasoline,low
864,576253a8-f705-4a58-bd45-da57789da904,propane,medium
865,b160949d-f22b-4fc9-98bb-fcc991005576,gasoline,medium
866,42cd1748-7d91-407b-a926-2a83eb147b36,gasoline,low
867,e27e4e55-a389-4a64-84ba-1b2733f028a0,gasoline,low
868,70fe1141-e774-43a8-b08b-ff8e7b44889f,diesel,medium
869,9e5a77bb-5a8d-4a84-9635-a3c1bcefa260,propane,low
870,8bae0f77-12b1-4e03-a2d0-4221f8d490e9,propane,low
871,e0213aeb-8ab5-4d08-9d68-ae8972710dde,propane,low
872,f720f41c-5a57-4be7-960b-d95fad5330c6,propane,low
873,5fec9be7-2c18-4876-91a7-bf7665b8e6dc,diesel,low
874,e2430896-26d8-4ea2-ac8f-ea79ee55945f,propane,medium
875,8d6403d4-f3c4-4be3-8bb0-75d4b6ce0667,diesel,medium
876,4773072c-6387-4048-8043-9017dde973cc,diesel,low
877,dbaedb56-9939-40af-ae73-6d87aef1eda6,gasoline,low
878,6e19a09b-bee5-4f9c-aec7-d67bf77d5ff8,diesel,large
879,f0e00591-09b5-40a1-982b-3059ee1ac050,gasoline,low
880,1c81105e-1908-489b-826f-08b346751af2,gasoline,large
881,74f3d1f0-ca55-41f6-83ff-f99f331d5d4e,propane,medium
882,b13b1c8c-5101-4251-adb7-c84cf4ca6f7b,propane,medium
883,04fe7c64-8b71-4c17-aafc-02aa66ab4d24,gasoline,medium
884,7e02a315-9598-4463-8057-09f75dc1ce3e,diesel,medium
885,cef078d3-3f0e-47f2-875a-bc80ffbc6a50,gasoline,medium
886,8ecf6b7f-39c5-423e-8f11-e153ab2ac5d4,propane,large
887,56b29029-f1de-42cb-a437-a76f1f06b9d5,propane,large
888,5fc68eee-58e2-4a0e-b2ab-fe83d3469d94,gasoline,low
889,3f94b69e-1ae7-41fd-8540-55d0f9152da4,propane,low
890,76c636f1-f27e-4a4f-a605-dd79b6e1d692,diesel,medium
891,a07bdefe-bdcb-4343-8b1c-9aa7f9e71b66,propane,large
892,18bca1d8-f999-42eb-8807-352891632482,propane,medium
893,602afb96-e400-4c36-b5df-e00b98c3971d,gasoline,medium
894,d01131c2-ab29-4af5-91b2-a093ae839f4d,propane,low
895,f0dd2c82-b085-44fc-9786-cf25b6bfa30e,propane,low
896,31ea0ff3-bd79-4d6c-a6a9-8c3ba14d6c6c,propane,medium
897,9a10bd76-1074-4f16-afba-627c3834c754,propane,large
898,de1e5ef6-7692-4e6e-9ca0-f83652abc45f,diesel,medium
899,61aea3c2-e603-44ce-af8e-c922926f30ef,diesel,large
900,da50edd0-880f-43d4-99b7-3cf68fe10b02,gasoline,low
901,9deaec8a-4ccd-4216-8ff4-326c1a324549,propane,medium
902,3710fd52-078f-43d3-a46f-774d9b8e4e5f,gasoline,medium
903,a7a3bf51-8444-4232-9c18-5861f10c90fa,diesel,low
904,e33f68e5-3f87-4aee-9d21-33fae489f183,propane,low
905,fd3411c0-5eaa-4595-a2f1-4e28af83d337,propane,medium
906,4ce17d4f-3585-4793-b857-4cabb76abf14,gasoline,large
907,55334285-ec0f-4acb-892c-4bc7173b7385,propane,medium
908,906fffdc-144a-4d95-b8f2-3c4db69a91a8,propane,low
909,0f8802ed-7ff7-4a71-91ac-bf8ee559b37b,propane,medium
910,60669d8a-8967-4afc-bce9-46f14fb6bd3b,diesel,medium
911,220f4ab8-b163-4170-b203-3a0845763957,diesel,low
912,1c885bc5-a758-4339-929c-abc60c6d0be1,gasoline,large
913,cd867342-c738-4764-b5de-42200e15b6dc,diesel,low
914,0b6f82c2-fc7d-4420-8646-c55eb8caad02,propane,medium
915,ed3a31ef-9a77-4aef-8243-a2414e577d4c,diesel,medium
916,ef68edcf-9f59-4949-afce-b1ff4803e1f0,propane,low
917,2aae212f-b99f-4682-aa20-4e8256d47e95,gasoline,medium
918,8e1113bc-cd2e-4321-ab6c-c1f9cb64cf51,propane,low
919,ef9ebe88-5839-4680-beff-163445a9ec37,gasoline,medium
920,fcadb56a-45ef-4453-9343-3a3da07a6e60,gasoline,low
921,f9b92eda-b14b-4a31-8607-55b61a34f9cc,gasoline,medium
922,4b960e19-5154-4d61-8266-1a447ab50e4d,propane,low
923,7c932bfd-5b12-4bed-8701-be4b9068ac3b,diesel,medium
924,78cdbf9c-d0ed-431f-accc-6250ffe71db8,propane,medium
925,7580b060-3035-4bd3-b3f9-90b075584ebb,propane,low
926,f9cdbfe6-925c-4504-abd7-676b7d15c31d,gasoline,medium
927,3a0cab58-3c12-4077-aa8b-b69199227945,diesel,large
928,063510da-4662-48fe-bd3f-f11ad888bd83,gasoline,medium
929,5a7ab043-74c8-4a79-a32c-4ddcfc340aba,diesel,low
930,6a72783a-91b0-421c-b225-c65faab5bfd8,propane,medium
931,fcdc789f-4383-41db-8c18-352903c73573,gasoline,large
932,759cb31c-8498-42ca-b5cb-55749a07c3de,gasoline,low
933,c8de1915-95f2-4dd6-977a-3beddecc8b62,gasoline,medium
934,cb2a25b6-9eab-468f-a306-a588c44b79aa,gasoline,low
935,27ccb63e-81c6-4ba0-ad12-1ef979efede7,gasoline,medium
936,80ce7afc-f0c7-4f4c-8ff7-993ae8613528,diesel,large
937,071c4625-1f26-4761-8ff9-d65134d45572,diesel,large
938,e0b77baa-36ea-4021-bda3-cc536c0743c0,diesel,low
939,7dce4bbb-79d6-4b8d-80ca-92779eddf47d,diesel,medium
940,f5c24857-a9a8-4eba-a745-6901ece53622,propane,medium
941,cf257b7e-d82c-4a85-9f67-4443681a38c5,propane,medium
942,5d20415c-53e1-4043-a044-ccc95b3f104d,propane,medium
943,c1e45028-4649-4644-9144-90176708f949,diesel,medium
944,67c1c09a-d031-4269-a2d9-547c31e77b2e,propane,low
945,05fc6b1f-aeb6-447b-baea-6a9cec8bb004,gasoline,medium
946,e966f77c-21c9-423c-876e-dee989290724,gasoline,large
947,47d061a8-4394-456d-ad91-c0c152723fa1,diesel,medium
948,4bf1b1ba-5362-4a1c-866a-2e736f863ced,diesel,medium
949,7416b4b9-b921-4a02-a620-579b1f223c92,propane,low
950,b6332c62-9ca5-4d2b-a97a-f31c3363fde4,propane,medium
951,4e6baedb-415f-438e-954e-bd9f11e45826,gasoline,low
952,c09a2cf7-eeb8-4c04-abf5-b17fdb06834a,diesel,medium
953,91934aee-5da9-4cf6-9151-faa2e28e33ed,propane,low
954,cccb0381-cf1f-4958-90e2-6f2b0121048b,propane,large
955,5d1a64ae-0db0-4065-a286-32fe48abc712,gasoline,large
956,57fc4f07-6f97-4a97-be6b-df98c934e99a,diesel,medium
957,fb033fa5-9ca7-4262-b94f-bf6e5312a0dc,propane,large
958,12b9dd8d-1c5c-4867-aa6f-e36741437a0c,diesel,low
959,b0f0c151-3cf1-4d42-9cef-9a47b07d7e0f,gasoline,large
960,da47b4e4-203b-4206-b934-e5227a4e8990,gasoline,low
961,aa851281-3094-4cc5-9ecf-ceff64dd2fed,propane,large
962,4957ca8e-4433-4bad-8080-9c46278d1cc2,propane,large
963,6c7611c0-9a57-42ac-bbed-c38c3a16e6e2,propane,large
964,a4728674-f66a-4c90-b279-2c5eaed390c9,propane,low
965,e368367b-c2cd-43e1-9525-2e622c8488b6,gasoline,low
966,30c7b7e5-eef0-4629-9026-ef2c12da60cd,diesel,large
967,f2758ded-3ab4-4d56-908c-05dc5c1d373c,diesel,medium
968,fbec5a2d-fd2d-4a8f-9684-8445b5cd12e9,gasoline,low
969,ea93a446-9bc9-4fca-9889-98301f14ccad,diesel,low
970,1acd557c-ff60-4111-8999-5dfa813150eb,propane,medium
971,22c51cb9-ee58-4db2-9656-ab7802794596,propane,medium
972,5c3a6109-ab35-4e14-b286-2137a9875d21,gasoline,large
973,38f2fbbc-59ec-401a-a253-97b2f788162a,diesel,medium
974,4f8564a2-0724-4409-8c6a-dbdadd183021,propane,low
975,9f9a8747-62ae-4699-b517-fc5873f24718,diesel,medium
976,e147e428-1e1c-4f42-9fc7-7d396670162c,propane,low
977,544ff7aa-2010-4b1d-8473-a50655684800,propane,low
978,6d677611-42b3-44c2-9ff1-c01c82085041,propane,low
979,ac971e6e-690b-4320-8071-5c6e38f34a83,diesel,large
980,5f2eee91-83ca-42bc-82f4-87b411fc39f2,gasoline,low
981,b79fe745-39c5-486e-9ce2-8535ded34e38,propane,low
982,322e55d4-a076-4d5a-833e-ca23f9ba18e0,propane,low
983,09057167-c4e3-4d2f-81c7-1281d414a2c1,gasoline,large
984,67d03ab8-066c-4c19-a06d-e7a494bef985,diesel,medium
985,0be8a7bb-c7de-431c-9458-aaffc025e82d,gasoline,medium
986,1ce0d872-0ce4-4a35-b34d-3ad5b28f77d2,propane,low
987,3ce28116-84c9-427e-8817-bc71f1a7c201,gasoline,large
988,508cc2a7-a92b-4cd6-a886-7c01da315a38,propane,medium
989,377ade8b-485a-41d0-88c3-4f47a5f4eb1b,diesel,medium
990,cc6943df-1edb-4d4f-bfc0-f182cc9c66c8,diesel,medium
991,35d8e9ac-9289-4dce-af97-111c48911ee6,gasoline,low
992,6cc62109-dabc-4c3d-a53a-5a07033ac01b,diesel,low
993,d1e86bea-948c-4ad0-9961-260534ff070f,propane,large
994,eb5a179f-2954-4907-add6-68009e81c47c,gasoline,low
995,fd9d5b16-fc64-42bc-9da3-10c0522e4855,gasoline,medium
996,ceae129d-3b1e-401f-aa7d-92a506d9fcbe,gasoline,low
997,d000e996-ab79-457a-a84e-4fa8c26fd0a4,diesel,large
998,876e3739-0f02-4b55-aea1-274927d6153f,diesel,low
999,23a25a8e-d565-4e51-bd0c-4ee9cb2cb5e5,diesel,medium
1000,771082ba-0a80-4936-9f2e-11188041a23e,diesel,large
