id,contract_line_number,gen_type,gen_type_capacity
787,a9da5fed-3e68-4c55-ae60-ed65771bbaa7,propane,low
788,5ae4ee80-845f-40b6-9b31-3cf7c43b06d1,diesel,low
789,eb036df5-8d76-4ac7-a29f-68198203030a,gasoline,large
790,35a3ca3b-ca1a-4548-a5b1-67d7599d56db,diesel,low
791,f597b9c4-0c82-40a6-b502-9ca3eaca5eb8,propane,large
792,9b34118d-612c-408a-b627-ce925e3df8c0,gasoline,low
793,84eda23d-1171-4b3e-a53d-c77509ddbd69,gasoline,medium
794,c1aa372b-e7b9-4f28-b22b-481995d4ab21,propane,low
795,1822e37e-63b4-4389-9c16-cf1b3c7de170,gasoline,large
796,c965dbac-e5e3-40e7-bea6-2c1fc68d3f9b,gasoline,medium
797,0624a464-3f09-4c19-b64c-c5fd61d931f2,diesel,large
798,4007f6d7-8413-4e52-9ec4-484af625fb8b,gasoline,large
799,e1535287-b91b-4be5-97c1-2de119fd5979,diesel,low
800,ee489411-519a-4009-bbcd-64d059afe6ad,gasoline,low
801,32779412-571e-4333-a32e-21e9d1e1f0fd,diesel,medium
802,fbe1faf6-2452-493f-b333-7676342bbe1a,diesel,large
803,2c8d51be-41cd-4787-ae7d-94ec8ce984ec,propane,medium
804,13e4a27d-585c-47ff-9377-4903f01fc962,gasoline,low
805,94737658-fa9d-409a-8d69-d1d41377174a,gasoline,large
806,cc76d51b-b90d-4a17-9179-708ae6138dc6,diesel,low
807,b6e5edbc-171e-4f86-9e35-90c3ccebcb8a,gasoline,low
808,70bfd50d-010e-4cda-9073-b997b81fa1cb,propane,medium
809,734d6ca9-f5ff-48a5-8f4f-6333c9777600,gasoline,low
810,9eb0a435-86f6-4ceb-a1d6-71ac7ddd6f7a,propane,large
811,63d544b4-de69-408c-a6e6-ab970f44f943,diesel,large
812,81b5fb02-4978-4772-8bb0-35e153a26d82,gasoline,large
813,23f28e4b-fdbe-4a1e-90da-ad327a488452,gasoline,large
814,cceb01fe-7dec-40a6-be71-cafc2bad1135,diesel,medium
815,3b34896a-51fe-476f-bf48-ea62b6dd1439,diesel,large
816,31476fe9-e873-4c5d-a1cf-262ee5801539,gasoline,low
817,ee7c31c6-e214-404c-9e29-d4aef122be15,gasoline,large
818,54027cbd-f519-4cbe-a550-a332a910b204,diesel,medium
819,f5600597-22a3-40f3-8191-b03f3e56e5e8,propane,medium
820,50c59a21-6c0e-4b06-885e-45be1b751fb8,gasoline,large
821,4b4d85de-6b35-444b-8765-106ec06e83b2,gasoline,large
822,ca017a98-9169-48ac-b88a-ee6af4ffeecc,propane,medium
823,dcaabe20-fe02-4d78-b374-a12a58fe9553,gasoline,medium
824,84dc5a65-2a05-4278-b141-31301592efe0,diesel,medium
825,08f7de0a-7090-47cc-aeac-f95aef1c44ab,diesel,medium
826,53f167de-ab1a-4806-ad4a-bbfd05597276,gasoline,large
827,ece78e8c-a0c6-4fc6-92ca-71342f78cd39,propane,low
828,1e4bf08d-65ce-48fc-be96-25a959af6f6a,propane,large
829,eb3b211d-1236-46d3-a7ee-a707f755ee1a,propane,low
830,b474ebaf-e757-4e27-9c64-e901a06eccd2,propane,large
831,b44f1498-ca35-4e27-9e47-4e5a3360236c,gasoline,low
832,be99490a-1619-4e19-916f-3c7811ad5f44,propane,medium
833,98485467-d768-4beb-b97b-2a0ece43aad9,diesel,medium
834,227bcc13-210a-4547-83d2-bdf23632df6c,diesel,medium
835,03a7086c-51f9-4937-8b68-422a21616d3e,diesel,large
836,68c9bacc-e3a7-403f-a991-f4ca8247c8e5,propane,large
837,29593c4e-e252-4bf3-a4ec-9747c5ea426c,gasoline,low
838,2349e2c5-ed59-414a-9bd7-2fab3884214f,propane,medium
839,e54babf5-609e-4598-bb15-62c0c4aff3ef,gasoline,low
840,f2097667-a84e-4d06-8af1-f7f9ecb9f6fc,propane,medium
841,45ad8236-3c18-4458-8201-0f38b0a4bc34,propane,low
842,c1af9483-6012-4578-b9d9-f19007f81bcd,propane,low
843,6fc91523-bbd1-409c-89d9-83bd40da7b69,diesel,medium
844,f81e3e88-1295-45a8-a49a-70bd0e611ac4,gasoline,large
845,f353e71e-42fc-40a7-b8af-140cb89a1fa2,gasoline,medium
846,8e77e111-cb6f-4fed-995f-c3c143d21647,gasoline,low
847,cdc595de-d905-441e-b5b5-ec22d17df1cf,propane,medium
848,88c72e2e-4c59-4968-ba09-763076767174,propane,medium
849,fa2bbd45-458a-4eb1-aa8e-0567e08c022c,diesel,medium
850,f77e2ac2-eb97-4c44-b7ad-3fa900ce9471,propane,medium
851,82f2eeef-c70a-4b7d-a7c4-290eda48d63f,propane,large
852,07f31f85-e5cd-4467-9ad0-494176765a28,propane,low
853,6fe3a642-9d7f-4d73-a25d-76dc41b1d749,diesel,large
854,245dce3a-1114-4515-97e3-78b417fb0026,gasoline,large
855,b925df92-2da0-4b3f-8d47-890affd08666,gasoline,low
856,0a408b51-3927-4c42-a730-c84994a70bd3,propane,large
857,945ddfc0-4308-4014-9c02-e55e66a13c80,propane,low
858,4646298f-baee-46dc-82fd-dd8c85aa53c1,gasoline,medium
859,2c46651b-d3ed-4229-8e22-d42286601e1d,gasoline,low
860,7c0da2df-1145-4c1c-b684-791641328e29,propane,medium
861,3b421705-174d-46d5-834c-495dcb5fabbf,diesel,large
862,d118a2c3-2b17-43cb-83f7-f696207a85cd,gasoline,large
863,1e02b782-cc56-4a4c-bc04-1b1a23367eb5,diesel,large
864,61c7ffd0-5200-4a30-889b-7ee4356dee47,propane,medium
865,d677f26c-4fce-455d-9c71-2a9ed57e95f3,diesel,large
866,b06820ae-b66f-4796-a449-6548e95f9eb9,gasoline,low
867,ed684012-d43c-4b89-98ea-9955e4a97d1b,propane,large
868,ea37e4c7-dbd6-47d3-9f9f-208dfbf3e6d0,propane,medium
869,5dbe885f-9b6e-40c0-954a-a2afc0485e0e,propane,large
870,68e4efab-e860-40a7-8dde-1f3d1568f2d9,propane,low
871,2b6c9226-1c92-4b8e-a653-8dcf3a123c58,propane,low
872,e5a8b0e6-ac74-4b8e-ba89-75b6a0d610ec,diesel,medium
873,80b11b89-0aac-42e8-b7b5-054a0e3846fe,propane,low
874,f5fa350e-1158-4bb9-87f2-529dd0ddec49,diesel,medium
875,272cec7e-e30c-4e67-9eb9-39be59fe43e6,propane,low
876,a3d51fa6-5f85-4fc6-8213-1ebd50933b30,propane,low
877,0f831e3d-e1b4-4aab-a186-34b8b7751154,propane,medium
878,e3cde266-9be0-43f4-aa97-51707a0f0251,diesel,large
879,6730d8c1-a418-4fff-b10b-c4ac2bf0a49b,gasoline,large
880,d00414b9-31d9-4f3a-9a2b-d061855ac9ba,propane,large
881,49f3da86-5fca-4a1f-bba0-d5657b76701f,diesel,large
882,194889d1-a50b-453b-99d3-d523306ab0d7,propane,medium
883,43c5b15f-1829-495c-b50e-923b3f0385bf,diesel,medium
884,4e8f875c-4ae8-4163-b2ee-2d516fb70ab6,diesel,medium
885,301424d1-4141-4117-9ef8-bd22f95fa7f7,propane,low
886,9c50d483-28d0-489e-8461-0d739dabfd61,propane,low
887,d6901f80-3887-418d-8b09-c153ffccc61f,diesel,large
888,49f7842f-6ca8-435f-a296-d92fc6e3dc2e,gasoline,medium
889,af3cbc97-acb5-4e70-b7d8-c866cb9dc58e,propane,medium
890,4a4e3879-d72e-4fc7-abcd-e41dffbaabe8,propane,large
891,f7f17780-e655-46d8-9901-711069cb3450,diesel,medium
892,3e0164d2-d8c8-4b45-ae94-6f67b9716e7c,diesel,low
893,31b72744-60f5-4479-8b87-9e4755fb88fe,diesel,large
894,b0936d83-3130-49ea-95bd-d11f31b565df,diesel,low
895,eae12999-f9f2-4c39-88cd-9dead77fd94c,propane,low
896,4b792806-4c6e-4375-b5ea-2725b14a0a95,propane,large
897,30919d1a-fd93-4abe-8c74-24f79bb33512,propane,medium
898,d7d982a3-23d5-4ba7-8087-515db78f27c1,diesel,large
899,b43e72ee-c42c-4e42-bd08-99620a44c1e6,propane,large
900,24d35a55-a78b-48e2-9511-4261927fbbf7,propane,medium
901,a13a6cd0-711a-4ca3-9584-ab673e163986,propane,large
902,3dbf013c-ab86-43fc-99d2-8d442f8e1d18,propane,medium
903,dbea3614-52ba-4b4d-addb-3bfd1513d7eb,gasoline,medium
904,0f786f61-ea59-44c9-a418-68f74c5ab3b4,gasoline,low
905,ae2f769d-2592-49fe-8dc6-f0ecdd5d897d,propane,large
906,9bece405-b9cf-4bcf-9813-1128b4437202,gasoline,medium
907,240aa65f-f81b-4e6d-8285-dc4ffd6e3910,gasoline,large
908,ad7a81fd-3628-47f1-b47e-3e3277416df3,gasoline,large
909,f15951bc-fb72-46ce-9d46-e2dcb9ff3cc7,propane,large
910,b1c519ae-373d-4ff2-b522-98baf75a73cc,diesel,low
911,3d3a55ba-1e56-4574-840c-915476616ca6,diesel,low
912,98c0c974-45cf-4d6d-a688-3a7d1a52182a,diesel,low
913,f8a79924-ad87-457d-b7f4-25c0379dec9a,diesel,medium
914,80d76fcc-683f-49fc-895d-4aef5ce7bc09,propane,large
915,e293ce0e-7626-4523-827c-60a707839131,diesel,large
916,2b3c04b3-11f0-4752-a26b-70724d4edb84,diesel,medium
917,a28154d7-35a8-46c6-8182-8787fe92a961,diesel,large
918,b8c69d7d-3b66-4fd4-86af-2b0ac0272f47,propane,low
919,af70feaf-d5af-4659-b10e-bdcb82981aa3,diesel,medium
920,29661edf-d155-48c2-a509-28f5cb50fe82,propane,medium
921,bc71d427-4769-4126-b18d-f947f041d184,diesel,low
922,0fea9d38-8154-49f0-b938-c170f9ff7c4c,diesel,large
923,f8e6ab70-1e28-4088-8cd3-cf10eb3ff284,diesel,medium
924,ea3a0c8c-2c85-46f7-8340-c4f36e8b5eb0,propane,low
925,d9b10139-35d9-46e9-9ba2-c814a2e5d67c,propane,large
926,bcec9624-758d-4f09-ae9e-fb71bda0b89c,diesel,large
927,c47f1356-43f4-4957-9084-b73cccd2997c,diesel,medium
928,e5fbb955-1744-451e-be8f-2f873822c878,diesel,medium
929,c02f32ca-6279-49a3-90a7-4e6b036a4165,diesel,low
930,a78f7439-cd95-4257-bd73-adc2e75dce01,propane,low
931,a3cb0eca-2dec-4fa9-8ab3-c8c89543d017,gasoline,large
932,b1255c21-1b5f-472b-b72b-9b0c39a4da19,propane,low
933,0cafe759-4a92-4abe-ab1b-f3595678906a,gasoline,large
934,dc087ac5-a553-4664-85a9-4ec284bf9d2d,gasoline,medium
935,dda605f0-723b-4271-818a-090872132287,gasoline,low
936,702b132c-625d-4882-a144-1bdc43e65f82,diesel,low
937,e78ad349-1374-43fc-a1e7-1ff14a6313a5,gasoline,large
938,cd6845fa-d442-402e-8156-3f99dd8ec133,gasoline,medium
939,6aead026-74c3-41c0-ae5a-4f5774c0f227,diesel,low
940,526f3590-1cf4-4f25-943d-813ece861608,diesel,large
941,f93de343-265c-424b-95ec-00c8273ad1f2,propane,large
942,3e41d5e2-fa11-4812-89d8-543bc073f4a6,gasoline,medium
943,6c5f6cfd-5c59-4fc0-9dc2-4be8c524b0ed,propane,medium
944,e183c663-5e57-4a68-9d35-f093ad7c3cb1,diesel,low
945,44e5d1bd-2361-40f6-9479-6a6cdb4c7ada,diesel,low
946,efe2dbcd-d04f-4da5-a50d-5dd0c809b6ae,propane,large
947,596a58a4-72ed-470a-a82e-47ff550cca2a,gasoline,large
948,541bfebd-30bf-49c9-a265-edaec2366559,diesel,low
949,c546565e-23d3-4ed0-b4bd-8aab90cdfd61,gasoline,low
950,0e508a09-64fb-45df-b399-fae969e9aa18,propane,low
951,04c7cc7d-b2ac-446d-94c7-e4a02830eb64,gasoline,medium
952,f60b00d3-4cb8-44f0-b24c-051cf21b0ca1,gasoline,large
953,361bbeec-ebd8-4240-8664-943e07f7273a,diesel,low
954,6668f8b3-5110-4183-915e-434da0b7483c,diesel,low
955,3b573502-4efa-497f-952a-118182cd6bb8,gasoline,large
956,dcf2a448-0332-4c09-a2cc-6aef69e2868e,propane,large
957,6f0261d6-80c2-4aea-9522-69d55dae66db,diesel,large
958,15d0803b-59cd-4e7a-b841-0b7cb8c74cd8,gasoline,medium
959,7959e940-ca45-4262-9a24-a9b45df2a928,propane,medium
960,5cd23720-6c65-4c9f-97e4-7250a74e8125,propane,low
961,9bd5a323-0afa-4b72-8702-bcc83d36647b,gasoline,large
962,e9f82d73-2162-4be5-8a45-560bc8823fab,propane,low
963,655c0a07-2e64-4441-9119-aa43e1be9724,diesel,low
964,7631f172-10b4-4feb-b286-a8398f01ec9b,propane,low
965,4881ac31-71d3-4897-98f1-c60400903584,propane,medium
966,b8bb1abf-c815-4a69-a042-fc97a87cab94,propane,low
967,ff7f794b-62e5-46c9-82b0-09c3d3b5cb7c,diesel,large
968,123f3081-9ba0-4b40-b77f-2c7e1ed10dd4,gasoline,large
969,45975bdf-7168-410e-95dc-e45b95a2b89f,propane,medium
970,a9e5aaf6-097a-4b97-a63d-517a67752626,gasoline,medium
971,936453c2-3e50-47fa-9444-d20d7d2d3009,diesel,low
972,3efa2ac5-6b59-4f14-b0fb-d76f06a4b3a7,propane,large
973,fb7442d0-9f2a-4778-91e8-f95e09c34094,propane,large
974,702c2ece-daaf-461a-b5e9-5841957085ff,diesel,low
975,6c319210-fe18-4f7a-bc65-271d27223475,propane,low
976,7cac39f1-fb25-474e-976e-67a6d4195f76,diesel,medium
977,43ddb9a1-ff2d-49cd-a8c0-d08f5acbade4,propane,large
978,b1b4bcc2-fbb9-4cf5-8dee-7a8ab92a142d,propane,low
979,98a8ca02-05f1-4386-9d32-063237c9b241,propane,large
980,ba1836a3-6e69-4547-af2a-f975aba62ecc,gasoline,low
981,54eb2fb0-b852-4e4b-b39d-5f632b197852,propane,low
982,39db013c-b14e-434c-a7e4-f442e21f8d5e,diesel,medium
983,6d34a79b-4f90-4ade-b014-cd126d8302dc,diesel,low
984,00f7c0cd-8bf3-4e7b-9021-2a24a481e0ec,propane,low
985,c7c270b4-90cf-46b2-bde2-f3925049257d,diesel,low
986,27701b13-9890-4b37-ad7c-04d3a6b53609,propane,low
987,61df3be1-835e-4100-a249-d286c99fc8f7,gasoline,medium
988,c7e20402-960f-4852-81e8-3c0f6c2d7eaa,propane,large
989,a904c746-1c6f-4f73-b2ef-ee066f5e5210,gasoline,low
990,79aea786-ad86-439e-a570-34fb69a63611,gasoline,low
991,0eb0fbb3-084a-413b-9577-f7889397fd06,diesel,low
992,4ad522f9-7eb5-4f8c-a034-4607d5598951,diesel,medium
993,f7383aad-d346-478e-af2b-7184839fa987,propane,large
994,1c79580c-de9b-4fbd-bf1a-ba87cbee74d9,propane,medium
995,6e718725-c21f-49bc-a645-bdbcde49059c,propane,medium
996,dd4681e5-ed12-4f21-9e66-29baf37ac193,gasoline,medium
997,427e8692-3c31-4d52-a909-c4d24f98bc99,propane,low
998,dcbe55be-715e-4888-898d-8a3317174f8b,propane,medium
999,a284c65b-be70-469d-a440-0727564cea6c,diesel,medium
1000,26dc19ed-e3f9-49c6-9d83-4584837b47d3,propane,large
