contract_line_number,contract_number,product,quantity
bc74efba-2feb-4b33-8cea-e83dde70317b,215417bb-a8b3-4e33-b818-47f02a457583,install - high,1
48d910fd-28c6-4815-8287-2ab7dfd96417,ce0cfe74-9140-489e-a9cf-5b967a9b4f3e,install - medium,1
c7ecb203-67f2-4f56-b943-ef03c23f853b,b9b036d6-4630-438c-b08f-1edb32b44b50,install - portable,1
e8a2e18b-6e3d-4667-b1bf-09ac1245e2cf,395d3623-21f5-4483-8c5c-5677f2f1e1ba,install - high,1
ce1f84b4-8808-4106-a48f-ce5d3586ac6a,798035e0-a208-4e84-a7b4-74e4c2be8128,install - medium,1
ecf3d98b-6549-4447-87ab-573c283e0c81,ca8a62da-4128-4195-a44f-4e7dc74525bb,install - high,1
ef8bb165-7d12-43a4-982a-f4e3bdd79e17,8d887004-dc0b-46f2-9feb-05c3ed28dbb7,install - high,1
91d33f85-1490-4fb2-ae36-f6a7fe268b6a,280624ee-ce89-4d0c-8a52-419e08332f0b,install - portable,1
8380d410-6995-4845-8140-1dc9bc588c3c,8552a67f-61b5-4cbe-bf83-f10e047b6fa0,install - medium,1
070a2284-d7f9-4e85-b296-425d49f4c5e3,ae3b7f96-6228-4feb-aac2-43be1eb38212,install - low,1
c668f7df-8027-4bc8-a7da-2f380d239067,d9f20b17-aedf-46ad-9dba-462f02747042,install - portable,1
1799cd2d-78b3-4fec-9921-651b88d3a4f2,a02c50c4-a3a8-43fb-8f6b-ac4f14c52db8,install - medium,1
55aaa832-3ccf-4560-a5ba-40b5d9b6d3f3,b14ea6cc-f7b7-493f-9931-cef7e4cf95af,install - portable,1
9ff7ce85-cacf-4c91-9e99-7c540e0cdb96,ddf0860d-4e6d-46c7-9c14-3b90e1b5edaf,install - low,1
250d6301-7bd3-468f-86ed-ecc6bd599598,8542cedf-e424-4fb4-94c8-c907e717bc5f,install - portable,1
aea7fed0-11fa-43bd-8561-6c9cdd7683e8,bf663fc0-32b3-4661-ae57-2a2b5a81da4b,install - high,1
d7368203-1497-44a1-a2c0-e6053518ffa2,086a0aa1-3ae4-4ae9-9880-a4ed98f24478,install - portable,1
defceced-082b-4b1b-8528-16883ff08909,ee91d67c-0362-47c5-b4ca-c7da56fc5d1c,install - low,1
862b550a-26f9-4ff3-a2a4-9fec21fee536,3369536c-7895-4924-944d-9d6d18301f0c,install - medium,1
9db825f2-79ce-4f06-9af5-191a1e44f1be,9fb711ef-fd58-456c-8c79-564f4c9d1c07,install - high,1
375dd032-ec4e-4f9a-a855-d342700b8c89,03aa116a-f036-49c2-b85f-d324269db406,install - medium,1
2200ed17-8275-44a8-ab5c-6d5ab62b8a2a,e7313b22-27a0-4a2a-ac85-f79c4ef88a6b,install - medium,1
f420f9e9-ec33-467e-9621-6b3f71154e5c,db5d8e5e-5601-41ff-babc-b8a2ccf6fe1e,install - portable,1
c72cc84a-70e4-4748-826c-daf6abd927b8,b37eb555-604a-42a7-92c6-72feb46a75ed,install - portable,1
d1cbcd5a-01f1-4411-b3e8-24230b93c79b,b99236c9-8454-49fd-86e2-5bb06f8b0222,install - portable,1
a9cd437f-7092-4de0-8b3a-53959ab3719e,e61e937d-ae59-4225-8462-dea4e256445c,install - low,1
0aead792-b65e-4f55-ae03-5fb1a6ceb550,87b72bc7-8ee6-441b-a2bd-50433aeebf88,install - medium,1
faa96a67-91ca-4693-a28e-5bc30d578edc,c1f54021-2705-42bf-a302-09b8e27cbce4,install - medium,1
971fe8e8-a342-4a10-9b98-f5c016245965,903548d2-a003-494e-b3fc-a3e4f8705406,install - portable,1
590effc7-9f6e-4b11-83f4-c2367bc848e5,5eff3e02-84dc-4077-9723-c16199485fe2,install - high,1
1d19ecaf-d085-4bc1-8667-0bfb21eb9597,a24fa580-1e4b-433a-b560-98d0447f6eb9,install - portable,1
cc6be70c-1bae-4726-a5f8-da3562820f96,2236a960-c1be-423c-8226-1a7937fca199,install - low,1
97504848-684a-46a0-847c-f156f1e20210,25c87d73-0c30-4302-a464-d24316de7e83,install - medium,1
68bdc687-3125-4efc-94f5-c3538201c1ef,056c7f1c-b790-4c98-bd71-a31e67f67afc,install - portable,1
e1f5f72e-a691-42e5-87f1-80a7421114a0,041cbf9c-6564-48dc-af9e-2015b6b5642f,install - portable,1
514fc664-6040-46d6-a601-fbc8605321ee,2bd6f23e-2d7c-4d3c-bb26-78454ba537ff,install - high,1
e2d987b1-58f2-4d52-abca-466f03be4f39,bee75d13-cfd5-4ef3-99f0-32cad433f9de,install - portable,1
d272526e-62b6-43eb-a800-39861f99356d,3bbb3f62-57f3-4ff1-992b-9bd4a2d710d3,install - high,1
098748e5-78c2-43fb-a01e-790a5336bc8a,f3e1bbad-e241-4e06-9f3c-1015fb948f19,install - high,1
d71708a2-be0c-4e60-a7f3-6bb51827210f,27cb9d76-8af8-4bb6-bb15-9db1d106cf66,install - portable,1
5a46830d-3294-4701-86b8-0d5162faa61f,2fe8c200-44ff-41df-83e0-acd9415c64a6,install - portable,1
b12f09a9-1cb0-4894-94b0-316fdd454d27,7ffabfe1-8d4a-42bd-a192-be04c13060d4,install - low,1
fa33cdda-a96d-44d3-8c64-e8c9eee011de,107e64ab-6734-4eb1-866b-816973e9b84d,install - low,1
ddd21823-7659-452d-a7ea-d9aa6b7f806d,4f079e16-f06a-40b3-ae1f-4955854e0672,install - portable,1
f2ab43fb-e7c2-41b5-be72-556614bc9e69,b32a208e-7bd7-4de9-b804-24dd8428e792,install - medium,1
1078140e-5fa2-49cb-923d-d75fc5ccb74d,373679d6-8927-488a-99f3-2d9f34212d60,install - medium,1
6349cb80-2651-43b6-826a-39cd99e1ab35,c5455657-c8ac-47a1-80a1-2fa2aacc2eff,install - portable,1
f23f5715-7cfd-47a2-9ced-bce60555c7c8,c59184ab-add7-4149-a4fd-9084ae54a269,install - high,1
a612c64b-b6ea-4ae4-97e6-d5e9d7389872,c62bf617-4328-4682-ac3e-7f2d36e4652e,install - high,1
40b6825b-29a3-44d3-b759-fe6b0f96fd94,a336b866-5130-433f-853d-6a76d4e07d03,install - high,1
bea98623-0d80-45e7-a589-6256f1fdd924,f0c7b345-de26-4a65-9602-1d7fc4cf9ce6,install - portable,1
38a15d37-5a8c-48ed-bbe0-13ed3ef7c99e,9813ae87-c158-4be7-955b-8285952a7c87,install - portable,1
d1959e96-e301-428f-b710-429fab282653,d2821421-989b-4c76-95f3-594038b024f9,install - high,1
31633d64-6bde-47b4-8a22-d054de18b202,a9644845-c1c9-4bac-ac82-52a9d56d5554,install - high,1
1393a1bc-63c3-435d-a096-41533d0f7d54,b236b0b7-30c1-4f8f-bcbe-8f4fbf7cf484,install - low,1
fec04447-1f05-41b3-806c-ea708e3652ff,ce5260a0-1b16-438a-960e-faeebaa78463,install - low,1
021fd00c-3332-4034-b50f-f4c81dce49b9,da77ebae-5cd1-4c6a-a793-76c5f3750f86,install - high,1
3288ed78-6ca8-4651-a118-176d6ff87dd1,c2a56823-0220-4913-83f2-d923d8fb5cf6,install - medium,1
54c2bf19-d47a-4999-9dca-35338974237b,43225865-5337-41ab-adfd-c07df6c84c61,install - high,1
1b5a1698-aa60-4d09-b8eb-746b83e6a81a,3888d553-c0dd-4966-8a38-cd3158763a94,install - portable,1
1c2d877b-34db-41e5-8dd9-fcf48e7fb1d5,152d6b48-96f8-429e-971a-e41b209c0b17,install - portable,1
775be0b3-e383-4523-9f5f-4bbf3d9d9430,43ce0816-f43a-4e7a-8caf-af6cc72689a2,install - low,1
af4601c6-1f07-4264-a644-b21bc33e4cbc,09a01fb7-805e-40bc-a091-00cd30da97ee,install - medium,1
5e28789a-6756-46ad-93ca-9df48a3b7938,0b8e72ea-0fc7-48ac-b3a4-659a83322f06,install - portable,1
5dcc5297-9325-450e-ae1b-920902063fc3,0e25842b-4b87-4c23-811f-96dfbd16a0be,install - portable,1
639e02dd-c795-4930-b8d8-f7c184625a71,4799088d-aa2e-49c9-9c5a-c11d97c69d7b,install - low,1
c7dbc95b-0975-40de-8994-e17546146800,5f208dd8-95bb-4d2f-ab3b-e37689d18fe4,install - medium,1
148c6480-1d48-439a-876c-b6d54d81c1ef,013666d8-6de4-4993-af6c-ad01946242a9,install - portable,1
4761429c-3a8e-4031-a24d-04bcc1b19f63,288ddd9f-6bc0-424f-b692-7a7f9dece69f,install - high,1
89c18559-6807-4914-803c-4fba3f2bc36a,48d927ce-142a-4cd0-8ce8-3ec7dd863206,install - low,1
40421882-404c-4d1a-93fc-e699b554fda2,482460a6-70a7-4935-8bcc-58b12ac9c0a3,install - high,1
9289ad4c-6c7d-4671-806f-626bfe8c494d,000a1566-a6c3-4a5a-bb68-89e22c60a722,install - high,1
2d13435b-aff3-49f3-ac33-c92d93071bfd,9f5845e2-2b70-4313-828b-056e6f4ba12f,install - low,1
e030a4dd-a3cc-4de5-89d3-756bb0cbe2ee,5b1e25d3-957b-4f87-b4d1-f21ffc36312d,install - high,1
e56eeb33-0464-4a46-a2aa-e42ed7ded802,83803a11-6308-419f-8726-561a1e01a330,install - portable,1
f84d8662-e238-4fa8-ae0b-7b30b181a8e4,af1de0ad-96d9-46dd-b7c4-2c245e468bf3,install - medium,1
dc4820ec-b76f-4a1e-afec-91364c6edd13,f19d64c8-7b78-4b66-a7a3-204df13ddc19,install - portable,1
c6867eec-3c97-4f4d-a3fd-7bd2b48b657b,afb25a92-46b0-4fa8-b64b-75854cb65673,install - low,1
7d16c49a-8384-465c-ad5a-4cb44bcf7e81,b04ef6cf-139b-47e2-888c-b2268ce9afca,install - portable,1
a2c324bf-6b1d-4ed1-8ff5-ca4302de6d29,728e39ec-3a64-4f91-95f1-b5b7bfeeb49d,install - medium,1
fef5f2aa-cb15-441d-80d0-f53394f85afd,055966ab-38aa-4237-b5bf-44f08aceed61,install - portable,1
043f6edd-77db-499d-bc7f-f250e253ccef,ded1150d-4150-4ca7-99d4-91802eeb1b91,install - portable,1
9f392665-bb40-4194-b434-2053935445ac,a4362085-b4be-4489-835c-b1600a31a4c0,install - low,1
f2f208fb-9821-4a04-a7db-33a8d46fad11,2d5e409d-4592-4b8d-a4a8-6bef080e603a,install - high,1
10ce86b0-12db-4571-9ebf-d3a7913091a7,550e4418-2606-43d6-b188-d05deb6f0fef,install - medium,1
9fbfa5b7-f95f-4d8a-ba23-4fb0d3819790,c8ba105d-c32a-40e8-98c9-1ee6e1fc6c37,install - low,1
9180fc13-6c93-494f-a65e-c7354e0c4b82,2ee1a053-f4dc-49dd-bf16-4bf615087737,install - high,1
7f29cfe0-7a7d-42e7-87fd-b1207ded5166,6a604442-ffdf-4450-9ba5-c166d02c7674,install - portable,1
52d38c52-fcc8-4cc1-853a-addf4a58ae98,b6adfd92-9a0a-4e98-8e96-eff11d5f0380,install - high,1
5eadecbc-e085-4528-9719-4cac4338377a,15cff473-0d1b-4bd1-991a-08ac5c0fdd46,install - medium,1
fac3f92a-1e98-48e4-bb61-cacc8867c7a3,2bbf3845-a36c-4124-b31f-f79b92458a4a,install - low,1
2b95343a-5bf2-4670-9f4c-c1c06dc8bc16,2d7022de-1048-41b6-8b66-f7e160c0ae03,install - high,1
62d26105-aa00-4f90-9ae4-e302e6d361db,f6644af0-9351-4ec2-bd72-db52b40b4146,install - portable,1
2831c3ae-6534-4fe7-8f63-ddbcaa29419f,a8b955b2-d346-4a0e-9502-5a2eaf4fedf2,install - low,1
bf9d3130-c6b6-457f-8e5b-ffadf92b06d2,29e92dd0-9e29-4f7f-9695-3491337242ea,install - high,1
16ab98fc-f69d-4014-b5f1-c040d9b4f8e1,1c2b0a09-7a58-4336-a59b-7c7c580b607e,install - low,1
b3e79faf-5ac6-40b5-8bf4-8d93ebe4fdbb,3cc3d4e0-d5da-44a0-a154-62e8ca6ad113,install - low,1
5ea3d9d9-c6ee-4706-b2a3-c52923b9cffb,ccc7ec8b-b523-4b80-83dc-33366bda27be,install - medium,1
1456a941-46b2-4093-9c1c-d61302c1fc19,fc90755f-de85-4ca2-9ac0-753ae7c4ff6e,install - low,1
c2ee4dc7-43f8-411c-9479-ab4b2ab65d7c,f7db6636-bf0b-4f56-a737-2eeebb81fbd3,install - portable,1
cba896cb-f86c-4665-aec8-f0d24761ca9f,327c2a0a-ba2b-4e60-9f12-6a5450d7d455,install - low,1
94fe88d4-55a6-41b6-9934-d3629ef8d780,036c8f56-52e2-4d94-ac87-d1d599750975,install - portable,1
edd88a7a-2358-4462-a1ac-54e53c8ab40a,f1eecec1-d5e8-4683-bd7b-0c4936589128,install - portable,1
e411d281-dcd6-43a4-9dce-7e2ee7843494,a217c67f-f867-4695-ae89-40833b582d1e,install - low,1
e5b69f37-4687-453c-8259-8c3f3e822a84,a82b39fd-9844-48ca-96fd-54e487bf5d88,install - high,1
2b3de33d-ed47-4d21-818b-98adb04aa901,4f3a084e-9d4b-4887-89aa-026b02eca35e,install - medium,1
f7941a7f-e9e8-48c2-a521-d47f0592807a,3cdac7d6-3ed0-44c1-b6cf-e745a02230a8,install - low,1
ae693e94-1139-4880-af62-3d49725df943,7e2ff94b-7ac8-47a9-b519-2ef011cb6752,install - low,1
a6022f36-e907-4037-b4d0-105fe0bd05b7,ab91bb07-2910-467f-af64-43f35686a74c,install - portable,1
29550631-6503-4c77-8933-a9c9be7be7ba,8fe90ccb-52a3-4374-9061-be9ecee47266,install - portable,1
f2259f4f-3aa0-481c-81f8-964972d9637f,757c24ed-4dc6-4fef-9ec8-8649c727cffd,install - portable,1
2972c94f-365a-4560-85d5-a10af963b9fd,2f9831aa-7e8c-4478-b22b-4885233a92f5,install - low,1
1b7d9c79-5161-444b-833f-392724a0c19a,f026a9dd-f2b3-42fd-bff1-39d2361f3bcd,install - medium,1
88b83ec1-cf79-4bdb-80cb-a645ae8851df,18a68f58-8a6e-48e0-829e-992dda7fa39d,install - low,1
784c29fb-bd97-495c-b952-e6bcb916ea0e,ed6f0c30-4927-48ce-b89c-a2c898ff1c72,install - high,1
249e2bc5-f05a-450b-8646-4b415b1876b4,37b278a5-f164-4985-928e-568b875d5988,install - medium,1
4ada5ec8-ff0d-4e98-a8cb-9408521162a5,7cd5ba96-bfc3-4bf7-9980-de657aaf0b31,install - portable,1
7bab588c-247b-46b7-adee-5e5b49a026e0,434fe095-3491-4fb2-91c3-e25dc96e8b73,install - low,1
c269062b-5c1c-4ee3-94a2-93f7a8d7b043,fed6015c-4799-48fd-8576-bdba260f43ee,install - portable,1
62d7821b-49c6-4edd-931f-f926d26a8876,fbc00f78-5212-47a0-817a-fde5592b8c12,install - portable,1
feb14221-3286-4007-ac28-5297f73b116a,51fa771d-2254-41da-ba79-38fc72088f54,install - high,1
7aba3715-4c35-4dd5-9467-b9d10e935fc2,112cb214-38e8-40f0-9ad8-849cdb236103,install - portable,1
4c7a33c6-7f47-4d6c-bc30-228a3d9979a0,8e892f23-6f22-442a-8079-4348b43cb213,install - medium,1
4eb3dcac-775f-49e5-bae0-875e305902fb,f6ca3439-9125-4969-8323-98b9b941631f,install - portable,1
7cde464b-4c33-4070-ae49-26ff62923347,30c3b0e9-8286-4c13-b726-7a47498fef78,install - portable,1
86a35cbb-649d-4075-ad18-c8c87f8a32d6,20fd98e6-e6db-4b6b-895b-16fa6074e9b3,install - medium,1
b4c50b0a-044e-4308-8f93-5ee62417ebed,be1472a1-6cb9-4984-b8fb-31b59cacaeb9,install - medium,1
7a027256-dca1-4fd4-ace6-3b4ce2ed4337,a4e224f4-7c35-443e-813c-75c7961aa40e,install - medium,1
9843e045-cf24-4fd2-86c0-e66dc63842c5,ba1205e8-9892-45ee-a8ee-35b66153d67b,install - low,1
54bea427-cd94-405d-8fc7-0f884678ace0,0b1cdc75-2a26-405d-9dcc-82266e888fd1,install - low,1
f2670f2e-baa1-421c-bc30-95f1044615d1,fd07b464-7193-4dfa-bbf6-f54cc180aa09,install - high,1
cd319bc4-cfda-4774-92d1-9a2473b40117,bbc7b3f6-97b8-4608-880f-2e88ecd79440,install - high,1
e437319c-1a1e-41c0-850f-4aa4cb64d6a9,8b277f0e-d57a-40ab-b0ad-60915cc31b0c,install - medium,1
78b521e8-edd2-4e7b-b3f1-709706425ce1,a61193d8-ca27-43ae-9748-335f2e3739ec,install - high,1
f19b433d-5131-456d-94e8-31850b78f50b,31287a1f-8146-4ba0-98f6-27d7af670d92,install - portable,1
4190d731-f753-46e1-a947-2edb056155db,0d523fc7-3986-4a0d-bc9a-3287c6e82f56,install - low,1
23dede77-f7c6-4c9c-90c4-3a0993b26f7e,91ff9248-4c51-4361-b7d9-3eff75515c1c,install - high,1
8055eed4-d67c-4513-929b-028a17a1b357,793bdab2-4dc2-487a-87a2-2134e1929192,install - medium,1
5188ff9a-de30-4c30-b98c-92c925ebeb09,214efc22-92a4-4c73-9e1c-a28a6514ad06,install - portable,1
a150ef7d-57fe-4c17-bca7-7fdf52b8b771,1562faa1-f323-425d-8fbe-1be1f5205f76,install - portable,1
db7142f2-aa29-464c-a9a6-681303b30bab,82036ce0-a0ff-44c1-b09e-f4392c433c45,install - medium,1
69f7337c-eed9-4017-a7c9-50f84fc739e6,817751ba-0333-4853-b357-5b80240719b1,install - medium,1
229292f7-5cbb-41f8-ac8f-29a8fb9c1268,c0c665c5-9180-426e-94b3-696915fa9692,install - low,1
372623c8-e038-4037-a01a-791efcff36e4,740892bb-5d25-4184-b949-33f70270d958,install - high,1
46164acc-fb83-4368-86cf-673e609c0a98,7e7fc282-1b48-4f8c-81d2-6de80df7899d,install - medium,1
f2b8b1ea-b3cb-4a9d-a56d-c33918f4575d,085da436-dfdd-4cf5-becf-d2b8c0447051,install - low,1
8be4d832-32ac-4b7f-9a2b-1c0f6f860c1f,d16df642-1853-48b3-bc35-413528016c49,install - low,1
6e7173dd-7dd8-4ff7-9b09-4e5f9ff69ab7,3221c62c-1c5d-46cb-80eb-5b183a820a7e,install - portable,1
107fa0ae-cef1-4e1f-b00f-4ef435710853,b1d2a869-75ac-4c37-a60b-40ce33dd9f6f,install - medium,1
1e10d7c9-6066-4af3-94d6-e728aeacff25,93b5ff5a-15c6-4f79-a2ed-9574a792eb4a,install - portable,1
86d25952-42f9-49d8-ba99-4ae02aa40dd7,cab3f8c2-8800-4789-a695-f2049d30615b,install - high,1
b16a3d9a-53cb-4a2a-80dd-a24182e3391f,58b1d979-9400-4373-ad0e-952dc7272e44,install - low,1
34b463f4-c8ef-4c54-9fac-e49da31876a1,db3272ec-a486-4361-909a-50ff5d5aff9c,install - portable,1
e8e7e7f2-5904-4af8-bb2e-b3cb43e60a93,7fa129f0-ab71-4b8f-9393-106b2b377cca,install - portable,1
7dc719c0-f1bf-4c2e-a074-3917f93a5d9e,75bf19b5-4dd5-4e02-94c7-32282b247f36,install - portable,1
be15a8f9-a846-45d4-8c39-681d5f279ac3,b7cf1cf9-4334-4902-a233-b4d7f1de9fdf,install - medium,1
b7f06d1a-04da-4b60-9f42-3821744cf8d2,5482ac64-791d-4158-9865-2219a75b6134,install - medium,1
251705a5-2698-4ef4-bdb1-f6358e2cfe32,e9b55184-a30c-4238-b7e9-2736c0a016aa,install - portable,1
9e7be326-021e-4020-a54a-8d6da29235b3,f6b6a87b-eab9-41f4-a750-0113aab72019,install - high,1
cd45c252-83af-4e63-8abc-c04f01b64a47,f4edc71f-fcb3-487b-adb4-f5f6ec84ebca,install - high,1
65426f15-e363-464c-b094-5ee76b453916,d9927abf-f510-4053-a2e2-861a153aa481,install - high,1
938bd5aa-d980-4970-b89a-eea2b2b5bb78,81ea14df-3489-4d86-83a9-12dbb4a24de8,install - high,1
a78f5990-dddd-4db2-a651-9ed5a81db1c3,007e7ab1-e60f-4e24-8929-89c24beeb622,install - portable,1
10a58750-068c-4fd9-8172-dc27429cf88c,ce6e74f9-c712-4c98-9438-d160fed946dc,install - low,1
a4262a3f-52a4-4972-96fd-a2b2b097ec21,587f5418-4997-40c7-81f6-a9876f3bbaf8,install - medium,1
5fb12abd-78e0-4c7c-bb65-cdb66cb11459,4cd3324e-9e2a-499b-8703-4a9977e6854b,install - medium,1
997d9469-36a2-4ed5-94bc-2910ebea6810,29fc267e-afdb-4929-aff3-f6ef75468637,install - low,1
bf26bd51-5108-46cb-a678-b5ff30423523,ff6021f9-8fc6-4577-8d2c-585b1663efa5,install - portable,1
81882dce-511b-471e-aaca-fc4a16f1c1ae,68618440-d150-4336-9af8-cca58881675d,install - medium,1
17f2c420-7ace-4acb-a2a4-70993ca0bac5,16f3c44b-5903-4d37-8831-e6c9a968416f,install - high,1
0b3647e8-9b66-45d8-b383-3e52682b1b1a,f327df5c-be9a-45f3-a077-e0660b8078a2,install - low,1
78567a7a-fefd-4db2-aae4-52f6bc6442c5,f55087f2-b00d-4b7b-9347-feadf33f8d7d,install - low,1
1a2de220-7101-4e9f-a9d7-6a86f826de74,4a988d24-8ac4-4065-81bb-4ccf694d86a7,install - portable,1
c5ef3776-2fab-4756-b770-1e4fefe3ff7b,fd632406-5976-4cb7-ada8-dc61f5001931,install - medium,1
e1b731ca-df28-4da2-b2ca-3a0dd2e3d340,3860d8da-4c30-47b3-a94f-99d73d586284,install - portable,1
1a699d55-60be-4e35-82e8-f17859d212f0,73302897-0cea-4c4a-8cdc-8ae06324a176,install - portable,1
042b387c-d106-4b73-8155-08e6bf7c0c9b,5ba45439-35c5-4ddf-ba3f-96c48871e780,install - low,1
405990ec-4075-4b00-a069-6176f00c472f,350274b9-2f3a-4449-83b0-f4c593a5eaa7,install - low,1
f2f97736-2cab-4b01-ba74-c17b7f6e0359,81e11979-e401-492f-b63e-6360f4cb04ff,install - medium,1
d21f5327-69da-47a6-99a0-0d34798722f1,ec3ccce4-caab-4f2b-906f-18274673ab88,install - low,1
96fbd1c1-c282-4d53-b90f-c37cbf55bde2,e093f8c8-3c21-452b-9c6a-a3312e07afdb,install - medium,1
25b90c91-a3d2-4f8b-9451-3544b02736f6,7c60b18d-f097-45d3-9404-55c895dc5353,install - portable,1
92763a7f-4b1a-4916-b2db-caf285fbb088,3e7c520f-71bd-40a7-bbfa-aa463dcf2a74,install - portable,1
c15d4086-cbd2-44a1-90ac-accf86209407,e522ba99-539a-4bd6-8fb6-1a03a1422cf9,install - low,1
b3b86029-593e-4225-ac0b-94ee0d37237d,de618444-adab-4045-a4be-6086874be039,install - high,1
0fc8c77c-2d35-4e84-8a1c-a0f3d8128d65,79d3fb94-f630-4506-898b-a4a8d97beb9e,install - portable,1
4fe3a82a-ccde-4919-af4c-e36bea2c5a1f,30468c4d-a2e6-4725-91a0-6e9d52100593,install - portable,1
52980239-acff-4ef8-97b4-c8b98c210337,cfce4d1b-6430-4559-9662-4b460d822208,install - high,1
c10ad00d-7f2d-4f32-8a34-d718f6f4b257,5da9fc98-29a5-4ddd-b462-b12f0f56a704,install - medium,1
04cecfea-e586-4d6a-83eb-86c7f68261eb,d2ccf7e6-cf0e-4f2d-877d-4e982a9fe2d5,install - low,1
bf1267f4-eec2-4041-a0fa-89387cb1f7ec,caa3f872-1c0b-42d1-ad1a-d23fda820a14,install - portable,1
03de0527-b86a-4295-99c5-a3b48fbdfe9d,f6f43883-7067-418c-855b-c6e067636ce1,install - high,1
89ff4233-ec92-4bba-ac77-9aaa0eb70d00,fff59f5d-3b17-46e7-b4df-b3629c95482c,install - portable,1
e1113223-4bef-42c7-afc8-3b0b898ebfc1,2cf41caf-0907-4163-b142-d569bad94e70,install - medium,1
5c81bca8-8a72-4554-a00f-f7d86ac8389d,a70f771b-23ac-43ae-84d7-b3610ff73316,install - portable,1
b14b88f8-50ac-45a8-bd19-e3d7fdb6144d,b03560c2-6e53-4fa1-8fd4-74947cfcddd4,install - low,1
3ef47c5a-608e-4475-b8bc-bb3d35b8d446,63f7ae78-4dfc-460e-8111-8305588c1c9b,install - high,1
674c9fad-e9d8-4d30-be66-48765723c3e8,7d27ed8f-54bc-47a3-9fa1-781478329615,install - low,1
54e787b6-7963-4fb7-a0fa-4f38b7e6353e,2cc1a214-66a5-4e06-a241-a30e8ad2f88b,install - low,1
baf03c30-1c3b-4cb6-b0d5-6c4d776f4406,325f139b-3a98-42d6-ad3e-5811345194b4,install - high,1
e84a7c08-c9f9-4802-9799-afcb5b945b61,c845ce06-9992-4c3f-a558-96118c1e55df,install - high,1
579a57b4-ead9-431e-96a5-8f1cdff39601,5cc4f4a6-aed3-499b-a306-95c70e260a6e,install - high,1
664761c1-aa83-44f7-8b59-5e15b9d859d8,14101e4b-f13a-416b-ab5c-584cd5e6b85c,install - low,1
eb1bc408-bdf4-4e66-8e31-383cd66ba86d,f31cf6d5-a8c4-4cf6-a9e1-eb28b70c4143,install - high,1
fbc18385-ce48-49e9-af6c-70e1a0354460,0effb097-1ac9-4852-b02b-0b71ef4527a6,install - high,1
b1c37cc6-5089-4fd5-8e32-d32e458ee11d,cb95fe43-7b63-467d-b1c4-2379e5c49420,install - medium,1
854e13cf-617a-41d0-ae14-77ad18a6095e,d73a0c58-b4cc-4cef-a8fc-590974feb04d,install - low,1
c76449f4-4132-4d83-8ab9-e506fd36c9b0,83310cde-1057-4360-b641-a769615fd9d2,install - medium,1
440d8bb5-250f-4eeb-a446-2b958389edcb,8d1fd802-ee91-4708-baae-54435e72c325,install - high,1
63cdcc9c-62c9-4f0a-ba68-829404c0899a,536ccb44-49e0-43c7-99b5-9de80a0f1bf3,install - portable,1
c5d2302d-82ac-4131-800d-6c541d74523d,de563fa3-79cb-4bf2-b058-bb5bbc4ef2d4,install - medium,1
07792c79-d83d-4e85-85ab-9f4e3335dda1,ba026e9a-94ba-4805-b843-f9d277a6c4a1,install - portable,1
531d3e1b-7d4b-4020-a9dc-4816c0921fd5,0273137f-5f66-4582-8277-eda405a3def2,install - medium,1
8843a967-3354-4ebd-8c92-e2e33b2ab070,97d8d616-cfc5-4e7a-8df2-aabd8322025e,install - low,1
02caf14e-d210-40d6-bda7-02828e088215,b645f241-2014-4e6e-97b8-626e8483c806,install - high,1
4cefd81f-fd84-41de-a038-f575c7af0e5b,e2881f8f-adc2-4e15-8727-0fc883a0b445,install - high,1
fbf6be02-5349-43c0-9bc5-bc8362f6c376,b99013fa-3d2b-49ff-aeac-f6cfa4ebf942,install - low,1
616ae49d-08ab-4162-98c3-90920f002562,278ee11f-68a9-4a5e-9e07-f5c08c26dfa4,install - portable,1
988a04cf-6d95-4d1e-9401-a63315e166a0,b6edc781-726e-4064-8391-b0bca69ea1a5,install - portable,1
b7286c6b-0ddb-4c4c-98a4-9d6e853630c2,44874aa6-0125-43c8-b621-5725793c432a,install - high,1
dfd029da-9909-4cd5-9285-9ae17c5a0cda,045584c5-a310-42a2-b9d8-07e61cca5e21,install - high,1
45d78701-0f26-4896-b7bf-c27a62f46a31,49bbe8d9-cc3d-4e5b-85a3-229420013a63,install - low,1
f8525244-3b20-4a13-bf35-7464c3567777,219b9de2-e5ee-4c19-ad61-f5c66d99cb06,install - low,1
7cd4daa2-d2f1-4f84-bf50-e2a8d8dd296f,d043f1b9-4b3a-48c2-98ec-c8f1d67db267,install - high,1
18f6bba1-d718-43aa-a6e5-6d9b0466d590,577954aa-888d-4dfa-8691-56357bce8a12,install - high,1
b6d3b467-6f61-4a4c-ade6-db2bff993b80,ebb9651a-4bbf-4cd1-9137-b3e4f79d06d5,install - medium,1
d48cb13d-b8df-48a0-87ed-8d736769b859,54ecb25e-4ba6-41e8-aafa-650ba7176bed,install - low,1
4ec09d28-73a9-439c-b0a5-99a03939e248,86cfbb3f-4869-483c-838e-2b3774415b3f,install - medium,1
37e98da3-b4c2-47e6-8ea0-c865f6bca473,de8f74cf-06c3-4877-946f-bb77b14041e3,install - high,1
83ba8422-77e4-4c0b-b347-ec904a3b3358,d725828e-0886-43c3-b0b4-91a9afd1364d,install - low,1
